paperid,year
53e998e1b7602d970211e43d,2003
53e998e1b7602d970211e4f2,2011
53e998e1b7602d970211e462,2006
53e998e1b7602d970211dfd0,2010
53e998e1b7602d970211e476,2008
53e998e1b7602d970211e51c,2005
53e998e1b7602d970211e520,2006
53e998e1b7602d970211e4c3,2012
53e998e1b7602d970211e4d2,2006
53e998e1b7602d970211e4fd,2007
53e998e1b7602d970211e587,2003
53e998e1b7602d970211e03f,2012
53e998e1b7602d970211e53b,2006
53e998e1b7602d970211e540,2009
53e998e1b7602d970211e053,1964
53e998e1b7602d970211e059,2014
53e998e1b7602d970211e5da,2000
53e998e1b7602d970211e44e,1984
53e998e1b7602d970211e0c2,1980
53e998e1b7602d970211e0e8,2008
53e998e1b7602d970211e58d,2007
53e998e1b7602d970211e60f,1973
53e998e1b7602d970211e61a,2013
53e998e1b7602d970211e61d,2008
53e998e1b7602d970211e593,2008
53e998e1b7602d970211e10d,2007
53e998e1b7602d970211e706,2007
53e998e1b7602d970211e5a5,2008
53e998e1b7602d970211e5f7,2011
53e998e1b7602d970211e162,2010
53e998e1b7602d970211e1d2,1988
53e998e1b7602d970211e633,2006
53e998e1b7602d970211e1f4,1999
53e998e1b7602d970211e686,2008
53e998e1b7602d970211e695,2013
53e998e1b7602d970211e215,2007
53e998e1b7602d970211e63c,2004
53e998e1b7602d970211e70b,2008
53e998e1b7602d970211e2ec,2008
53e998e1b7602d970211e3b2,2008
53e998e1b7602d970211e662,2008
53e998e1b7602d970211e48e,2008
53e998e1b7602d970211e77b,2009
53e998e1b7602d970211e67b,2011
53e998e1b7602d970211e67f,2004
53e998e1b7602d970211e69f,2007
53e998e1b7602d970211e7a2,2014
53e998e1b7602d970211e6a6,2008
53e998e1b7602d970211e7c1,2012
53e998e1b7602d970211e6b9,2011
53e998e1b7602d970211e7f3,2011
53e998e1b7602d970211e6c4,2008
53e998e1b7602d970211e840,1978
53e998e1b7602d970211e76c,1996
53e998e1b7602d970211e886,2012
53e998e1b7602d970211e78a,1992
53e998e1b7602d970211e793,1995
53e998e1b7602d970211e8b3,2011
53e998e1b7602d970211e8be,2003
53e998e1b7602d970211e8c5,2009
53e998e1b7602d970211e8ca,2011
53e998e1b7602d970211e83c,2005
53e998e1b7602d970211e842,1996
53e998e1b7602d970211e8e7,1987
53e998e1b7602d970211e8f4,2010
53e998e1b7602d970211e8f9,1997
53e998e1b7602d970211e883,2005
53e998e1b7602d970211e912,2001
53e998e1b7602d970211e919,2008
53e998e1b7602d970211e92c,1996
53e998e1b7602d970211e933,2013
53e998e1b7602d970211e937,2013
53e998e1b7602d970211e94b,2008
53e998e1b7602d970211e94c,1996
53e998e1b7602d970211e94f,2012
53e998e1b7602d970211ea11,2012
53e998e1b7602d970211e957,2001
53e998e1b7602d970211e958,2011
53e998e1b7602d970211ea49,2007
53e998e1b7602d970211ea55,2009
53e998e1b7602d970211e965,1992
53e998e1b7602d970211ea6d,2013
53e998e1b7602d970211ea7f,2005
53e998e1b7602d970211e98b,2010
53e998e1b7602d970211e98c,2012
53e998e1b7602d970211eadc,2013
53e998e1b7602d970211e995,2010
53e998e1b7602d970211eae3,2001
53e998e1b7602d970211e99c,2013
53e998e1b7602d970211eae8,2009
53e998e1b7602d970211e9a9,2004
53e998e1b7602d970211eaec,2007
53e998e1b7602d970211eb04,2014
53e998e1b7602d970211eb07,2008
53e998e1b7602d970211eb0b,2003
53e998e1b7602d970211e9f2,2008
53e998e1b7602d970211eb39,2006
53e998e1b7602d970211eb40,2004
53e998e1b7602d970211ea08,1998
53e998e1b7602d970211ea09,2008
53e998e1b7602d970211eb66,2008
53e998e1b7602d970211ea21,2011
53e998e1b7602d970211ea2f,2003
53e998e1b7602d970211eb93,1991
53e998e1b7602d970211ea89,2000
53e998e1b7602d970211ebba,2007
53e998e1b7602d970211eaa8,2009
53e998e1b7602d970211ebd0,2010
53e998e1b7602d970211ebd2,2010
53e998e1b7602d970211eac0,2005
53e998e1b7602d970211ebe5,2011
53e998e1b7602d970211ebe6,2008
53e998e1b7602d970211ebea,2005
53e998e1b7602d970211ebfc,2001
53e998e1b7602d970211ebfe,2008
53e998e1b7602d970211ec1f,1985
53e998e1b7602d970211ec23,2012
53e998e1b7602d970211ec73,2010
53e998e1b7602d970211ec8d,2010
53e998e1b7602d970211ec9d,2002
53e998e1b7602d970211ec9f,2005
53e998e1b7602d970211eca4,2010
53e998e1b7602d970211eca7,2004
53e998e1b7602d970211ecbf,2006
53e998e1b7602d970211ecc1,2005
53e998e1b7602d970211ecc9,2008
53e998e1b7602d970211ecdd,2007
53e998e1b7602d970211ecee,2000
53e998e1b7602d970211ecf6,2004
53e998e1b7602d970211ed0a,2014
53e998e1b7602d970211ed2e,2009
53e998e1b7602d970211ed34,2006
53e998e1b7602d970211ed58,1989
53e998e1b7602d970211ed5a,2012
53e998e1b7602d970211ed8b,2002
53e998e1b7602d970211ed90,1980
53e998e1b7602d970211eda6,2008
53e998e1b7602d970211edac,2010
53e998e1b7602d970211edc2,2015
53e998e1b7602d970211edcd,2013
53e998e1b7602d970211edd8,1997
53e998e1b7602d970211edfe,2000
53e998e1b7602d970211ee18,2001
53e998e1b7602d970211ee3a,1994
53e998e1b7602d970211ee3d,2009
53e998e1b7602d970211ee40,2011
53e998e1b7602d970211ee43,2009
53e998e1b7602d970211ee4d,2014
53e998e1b7602d970211ee6d,2012
53e998e1b7602d970211ee8e,2005
53e998e1b7602d970211ef58,2004
53e998e1b7602d970211ef62,1984
53e998e1b7602d970211ef63,2000
53e998e1b7602d970211ef75,2011
53e998e1b7602d970211ef7c,2013
53e998e1b7602d970211eed1,2004
53e998e1b7602d970211ef8e,2008
53e998e1b7602d970211ef91,2014
53e998e1b7602d970211efab,2014
53e998e1b7602d970211efdf,2013
53e998e1b7602d970211ef00,1998
53e998e1b7602d970211ef05,2006
53e998e1b7602d970211efe9,2011
53e998e1b7602d970211ef0f,2004
53e998e1b7602d970211efed,2008
53e998e1b7602d970211ef21,1990
53e998e1b7602d970211ef26,2011
53e998e1b7602d970211f010,2004
53e998e1b7602d970211ef36,2013
53e998e1b7602d970211ef38,1996
53e998e1b7602d970211f040,2009
53e998e1b7602d970211ef3f,2012
53e998e1b7602d970211f04a,2000
53e998e1b7602d970211f054,2009
53e998e1b7602d970211ef9b,2007
53e998e1b7602d970211ef9e,2004
53e998e1b7602d970211f076,2013
53e998e1b7602d970211f07b,2010
53e998e1b7602d970211efb7,2012
53e998e1b7602d970211f0f9,2002
53e998e1b7602d970211f101,2006
53e998e1b7602d970211f14d,1997
53e998e1b7602d970211f1cb,2012
53e998e1b7602d970211f1dd,2009
53e998e1b7602d970211f029,2013
53e998e1b7602d970211f1fe,2009
53e998e1b7602d970211f210,1986
53e998e1b7602d970211f220,2012
53e998e1b7602d970211f095,2007
53e998e1b7602d970211f09a,2014
53e998e1b7602d970211f234,2014
53e998e1b7602d970211f0a2,2010
53e998e1b7602d970211f23f,2008
53e998e1b7602d970211ead4,2008
53e998e1b7602d970211f261,1995
53e998e1b7602d970211f0bd,2006
53e998e1b7602d970211f380,1997
53e998e1b7602d970211f2e6,2003
53e998e1b7602d970211f0d2,1997
53e998e1b7602d970211f348,2014
53e998e1b7602d970211f353,2010
53e998e1b7602d970211f42b,2006
53e998e1b7602d970211f36d,2013
53e998e1b7602d970211f106,2003
53e998e1b7602d970211f43d,2011
53e998e1b7602d970211f10c,2001
53e998e1b7602d970211f44f,2011
53e998e1b7602d970211f3cd,2010
53e998e1b7602d970211f3f6,2003
53e998e1b7602d970211f4f9,2010
53e998e1b7602d970211f562,1997
53e998e1b7602d970211f138,2003
53e998e1b7602d970211f13b,2004
53e998e1b7602d970211f146,2006
53e998e1b7602d970211f147,1977
53e998e1b7602d970211f60b,2001
53e998e1b7602d970211f614,2013
53e998e1b7602d970211f61b,1991
53e998e1b7602d970211f625,1988
53e998e1b7602d970211f498,2002
53e998e1b7602d970211f62f,2002
53e998e1b7602d970211f643,1997
53e998e1b7602d970211f4ab,2009
53e998e1b7602d970211f4ad,1994
53e998e1b7602d970211f171,1999
53e998e1b7602d970211f176,2010
53e998e1b7602d970211f6b5,1983
53e998e1b7602d970211f17d,1997
53e998e1b7602d970211f4bc,2005
53e998e1b7602d970211f4be,2010
53e998e1b7602d970211f6d0,2005
53e998e1b7602d970211f196,2012
53e998e1b7602d970211f19c,1998
53e998e1b7602d970211f19f,2003
53e998e1b7602d970211f4f1,2009
53e998e1b7602d970211f4f7,1997
53e998e1b7602d970211f4fd,2011
53e998e1b7602d970211f4ff,2008
53e998e1b7602d970211f504,2010
53e998e1b7602d970211f509,2007
53e998e1b7602d970211f514,2006
53e998e1b7602d970211f517,2008
53e998e1b7602d970211f51c,1983
53e998e1b7602d970211f54c,2007
53e998e1b7602d970211f58b,2010
53e998e1b7602d970211f892,2009
53e998e1b7602d970211f8a1,2013
53e998e1b7602d970211f5a3,2003
53e998e1b7602d970211f8ac,2001
53e998e1b7602d970211f8b3,2001
53e998e1b7602d970211f5ac,2013
53e998e1b7602d970211f8bf,1997
53e998e1b7602d970211f27f,2011
53e998e1b7602d970211f284,2005
53e998e1b7602d970211f288,2004
53e998e1b7602d970211f28b,2008
53e998e1b7602d970211f2a3,2001
53e998e1b7602d970211f2b2,2010
53e998e1b7602d970211f93f,2012
53e998e1b7602d970211f94c,2001
53e998e1b7602d970211f660,2003
53e998e1b7602d970211f95c,2013
53e998e1b7602d970211f301,2013
53e998e1b7602d970211f98f,2012
53e998e1b7602d970211f709,1998
53e998e1b7602d970211f322,2001
53e998e1b7602d970211f9a6,2009
53e998e1b7602d970211f749,2013
53e998e1b7602d970211f74b,2006
53e998e1b7602d970211f9e1,2013
53e998e1b7602d970211fa5a,2011
53e998e1b7602d970211fa5c,2009
53e998e1b7602d970211f796,2012
53e998e1b7602d970211f3aa,2004
53e998e1b7602d970211fb4e,2012
53e998e1b7602d970211f3ba,1998
53e998e1b7602d970211fb55,2007
53e998e1b7602d970211fb58,2006
53e998e1b7602d970211fb5c,2004
53e998e1b7602d970211fb5e,2007
53e998e1b7602d970211fbce,2011
53e998e1b7602d970211f823,2010
53e998e1b7602d970211fbd4,2011
53e998e1b7602d970211f3f5,1993
53e998e1b7602d970211f3fb,2012
53e998e1b7602d970211f404,2005
53e998e1b7602d970211f406,2007
53e998e1b7602d970211f41a,2000
53e998e1b7602d970211f843,2014
53e998e1b7602d970211f467,1991
53e998e1b7602d970211f52a,2011
53e998e1b7602d970211fc52,1995
53e998e1b7602d970211f86c,2013
53e998e1b7602d970211fc54,2001
53e998e1b7602d970211fc78,2008
53e998e1b7602d970211f5d6,2008
53e998e1b7602d970211f5ed,2007
53e998e1b7602d970211f9bf,2002
53e998e1b7602d970211f9c1,2009
53e998e1b7602d970211f9cc,2002
53e998e1b7602d970211fce3,2009
53e998e1b7602d970211fcb8,2006
53e998e1b7602d970211f676,2000
53e998e1b7602d970211f9f3,2007
53e998e1b7602d970211f9f6,2009
53e998e1b7602d970211f9fa,2012
53e998e1b7602d970211f685,1997
53e998e1b7602d970211fcee,1984
53e998e1b7602d970211f686,1997
53e998e1b7602d970211fcf2,2009
53e998e1b7602d970211fcc8,2002
53e998e1b7602d970211fccf,2010
53e998e1b7602d970211fcd6,2006
53e998e1b7602d970211fa0d,2008
53e998e1b7602d970211f6ac,2006
53e998e1b7602d970211fd05,2012
53e998e1b7602d970211fcdb,2000
53e998e1b7602d970211fd0a,2005
53e998e1b7602d970211f700,2002
53e998e1b7602d970211f712,1994
53e998e1b7602d970211fd31,2002
53e998e1b7602d970211f722,2012
53e998e1b7602d970211fd3e,2009
53e998e1b7602d970211fd41,2004
53e998e1b7602d970211fa45,2012
53e998e1b7602d970211f738,1996
53e998e1b7602d970211fd62,2002
53e998e1b7602d970211f73c,2011
53e998e1b7602d970211fd72,2005
53e998e1b7602d970211fd73,2008
53e998e1b7602d970211f768,2010
53e998e1b7602d970211fd89,2009
53e998e1b7602d970211fd90,2009
53e998e1b7602d970211f778,2009
53e998e1b7602d970211fda5,2007
53e998e1b7602d970211fa6a,1972
53e998e1b7602d970211fdb9,2010
53e998e1b7602d970211f78c,2009
53e998e1b7602d970211fa7b,2010
53e998e1b7602d970211fdd7,2009
53e998e1b7602d970211fa88,2008
53e998e1b7602d970211f7c4,2000
53e998e1b7602d970211fdfc,2005
53e998e1b7602d970211fa98,2011
53e998e1b7602d970211faa2,1991
53e998e1b7602d970211f8da,2012
53e998e1b7602d970211fac0,2012
53e998e1b7602d970211fe2e,2006
53e998e1b7602d970211fe30,2010
53e998e1b7602d970211fe3a,2009
53e998e1b7602d970211f8ed,2012
53e998e1b7602d970211fad4,2002
53e998e1b7602d970211fe4c,2007
53e998e1b7602d970211fe56,2013
53e998e1b7602d970211fe57,2011
53e998e1b7602d970211fade,2004
53e998e1b7602d970211fe74,1991
53e998e1b7602d970211fae1,2013
53e998e1b7602d970211fe82,2012
53e998e1b7602d970211faed,2011
53e998e1b7602d970211faf1,2006
53e998e1b7602d970211fe93,2013
53e998e1b7602d970211fead,2010
53e998e1b7602d970211fb02,2009
53e998e1b7602d970211febd,2006
53e998e1b7602d970211fb1c,2006
53e998e1b7602d970211fed9,2000
53e998e1b7602d970211fee2,2013
53e998e1b7602d970211fb26,2009
53e998e1b7602d970211fef3,1994
53e998e1b7602d970211fb74,2003
53e998e1b7602d970211fb83,2012
53e998e1b7602d970211fb84,2007
53e998e1b7602d970211fb88,2010
53e998e1b7602d970211ff21,2013
53e998e1b7602d970211ff3e,2005
53e998e1b7602d970211fba1,1997
53e998e1b7602d970211fba4,2007
53e998e1b7602d970211ff56,2007
53e998e1b7602d970211ff69,2003
53e998e1b7602d970211fbb4,2014
53e998e1b7602d970211ff72,1996
53e998e1b7602d970211ff77,2011
53e998e1b7602d970211fc07,2006
53e998e1b7602d970211ff88,2012
53e998e1b7602d970211fc0c,2006
53e998e1b7602d970211ffa1,2010
53e998e1b7602d970211fc19,1997
53e998e1b7602d970211ffa8,1999
53e998e1b7602d970211ffae,2005
53e998e1b7602d970211fc31,2007
53e998e1b7602d970211ffc9,1993
53e998e1b7602d970211ffda,2001
53e998e1b7602d970211ffec,1999
53e998e1b7602d9702120010,2010
53e998e1b7602d9702120011,2013
53e998e1b7602d9702120021,2006
53e998e1b7602d9702120025,2007
53e998e1b7602d9702120033,2011
53e998e1b7602d9702120036,2002
53e998e1b7602d970212004a,2007
53e998e1b7602d970212004e,1995
53e998e1b7602d9702120056,2004
53e998e1b7602d970212005c,1997
53e998e1b7602d970212008a,1983
53e998e1b7602d9702120098,1983
53e998e1b7602d97021200a2,2013
53e998e1b7602d97021200b6,2001
53e998e1b7602d97021200bf,2003
53e998e1b7602d97021200c5,1996
53e998e1b7602d97021200d1,2004
53e998e1b7602d97021200dc,2010
53e998e1b7602d97021200f6,2002
53e998e1b7602d970212010a,2010
53e998e1b7602d9702120115,2011
53e998e1b7602d9702120118,2012
53e998e1b7602d9702120144,2012
53e998e1b7602d9702120157,2013
53e998e1b7602d9702120160,2007
53e998e1b7602d9702120168,2011
53e998e1b7602d9702120185,2013
53e998e1b7602d970212018d,2008
53e998e1b7602d97021201aa,2001
53e998e1b7602d97021201c1,2006
53e998e1b7602d97021201c4,2009
53e998e1b7602d97021201ce,2013
53e998e1b7602d97021201db,2004
53e998e1b7602d9702120203,2011
53e998e1b7602d970212020d,2005
53e998e1b7602d970212021f,1991
53e998e1b7602d9702120400,2007
53e998e1b7602d970212040c,2003
53e998e1b7602d9702120414,2006
53e998e1b7602d9702120246,1998
53e998e1b7602d9702120248,2009
53e998e1b7602d9702120251,2011
53e998e1b7602d970212046a,2005
53e998e1b7602d9702120471,2009
53e998e1b7602d9702120260,2009
53e998e1b7602d9702120265,2008
53e998e1b7602d970212048d,1993
53e998e1b7602d970212027c,2003
53e998e1b7602d970212027f,2002
53e998e1b7602d97021202d6,2005
53e998e1b7602d97021207b6,2012
53e998e1b7602d97021204aa,1994
53e998e1b7602d97021202e9,2014
53e998e1b7602d97021207fa,2006
53e998e1b7602d9702120811,2007
53e998e1b7602d9702120823,1994
53e998e1b7602d9702120303,2010
53e998e1b7602d9702120828,2010
53e998e1b7602d970212084b,2013
53e998e1b7602d9702120855,2012
53e998e1b7602d970212085c,1996
53e998e1b7602d9702120865,2013
53e998e1b7602d9702120321,2007
53e998e1b7602d9702120327,2009
53e998e1b7602d9702120a7a,2006
53e998e1b7602d9702120a89,2010
53e998e1b7602d970212053f,1992
53e998e1b7602d9702120a91,2010
53e998e1b7602d9702120a9c,2012
53e998e1b7602d9702120ac0,2005
53e998e1b7602d9702120377,2009
53e998e1b7602d9702120ad3,1995
53e998e1b7602d9702120560,2001
53e998e1b7602d9702120adc,1996
53e998e1b7602d9702120adf,2011
53e998e1b7602d970212056a,2004
53e998e1b7602d9702120ae3,2009
53e998e1b7602d9702120399,2008
53e998e1b7602d97021203a0,2005
53e998e1b7602d97021208a0,2012
53e998e1b7602d97021203b0,2001
53e998e1b7602d970212058a,1997
53e998e1b7602d97021208a7,2012
53e998e1b7602d970212058d,1969
53e998e1b7602d97021208ab,1993
53e998e1b7602d97021208b1,2009
53e998e1b7602d97021203bb,2008
53e998e1b7602d9702120b15,2004
53e998e1b7602d970212059a,2009
53e998e1b7602d97021203c4,2006
53e998e1b7602d9702120b4d,2005
53e998e1b7602d97021203c8,2005
53e998e1b7602d9702120b5e,1958
53e998e1b7602d97021203d5,2003
53e998e1b7602d9702120b6f,1995
53e998e1b7602d97021208c9,2007
53e998e1b7602d9702120428,2007
53e998e1b7602d9702120b8a,2007
53e998e1b7602d9702120b90,2011
53e998e1b7602d9702120958,2004
53e998e1b7602d9702120baf,2006
53e998e1b7602d97021205d9,1994
53e998e1b7602d970212095e,1997
53e998e1b7602d9702120444,2005
53e998e1b7602d97021205dd,2003
53e998e1b7602d9702120bc0,2009
53e998e1b7602d97021205ea,2009
53e998e1b7602d9702120451,2014
53e998e1b7602d97021205ee,2010
53e998e1b7602d9702120974,2010
53e998e1b7602d9702120bff,1998
53e998e1b7602d9702120984,2008
53e998e1b7602d970212098b,2009
53e998e1b7602d97021204dd,1997
53e998e1b7602d9702120c22,1998
53e998e1b7602d97021204eb,2003
53e998e1b7602d9702120a0f,2009
53e998e1b7602d9702120a19,1981
53e998e1b7602d9702120628,2011
53e998e1b7602d9702120a28,2011
53e998e1b7602d9702120c5d,2005
53e998e1b7602d9702120a30,2003
53e998e1b7602d970212050c,2009
53e998e1b7602d970212064c,2009
53e998e1b7602d97021206c9,1998
53e998e1b7602d9702120cd3,2005
53e998e1b7602d9702120647,2002
53e998e1b7602d97021206e2,2008
53e998e1b7602d9702120d0b,2005
53e998e1b7602d9702120aa5,2009
53e998e1b7602d97021206e8,2013
53e998e1b7602d9702120aab,2011
53e998e1b7602d9702120659,2009
53e998e1b7602d970212065b,1990
53e998e1b7602d9702120ab2,2007
53e998e1b7602d970212065e,2004
53e998e1b7602d9702120d3a,2000
53e998e1b7602d9702120d3c,1993
53e998e1b7602d9702120d44,2007
53e998e1b7602d9702120708,2014
53e998e1b7602d9702120b32,2012
53e998e1b7602d9702120d56,1989
53e998e1b7602d9702120716,1987
53e998e1b7602d9702120b4b,2009
53e998e1b7602d970212072b,2010
53e998e1b7602d9702120d71,2008
53e998e1b7602d9702120bd6,2011
53e998e1b7602d9702120d78,1991
53e998e1b7602d9702120d7a,2010
53e998e1b7602d97021206b0,2004
53e998e1b7602d9702120be0,1975
53e998e1b7602d970212073d,2003
53e998e1b7602d9702120740,1993
53e998e1b7602d97021206bf,2005
53e998e1b7602d9702120d8c,2003
53e998e1b7602d9702120c32,2007
53e998e1b7602d9702120c34,1998
53e998e1b7602d9702120748,1978
53e998e1b7602d9702120dfc,1972
53e998e1b7602d9702120754,2006
53e998e1b7602d9702120e14,1990
53e998e1b7602d9702120e1b,2005
53e998e1b7602d9702120e1c,2008
53e998e1b7602d970212076a,1999
53e998e1b7602d9702120e1f,1998
53e998e1b7602d9702120c87,1990
53e998e1b7602d9702120778,2007
53e998e1b7602d9702120779,2010
53e998e1b7602d9702120c99,2009
53e998e1b7602d9702120787,2013
53e998e1b7602d9702120ca3,2006
53e998e1b7602d9702120e5d,1993
53e998e1b7602d970212078c,2012
53e998e1b7602d9702120e66,2012
53e998e1b7602d9702120e72,2012
53e998e1b7602d9702120e73,2007
53e998e1b7602d9702120e83,2009
53e998e1b7602d97021207c4,2011
53e998e1b7602d9702120ce6,2012
53e998e1b7602d9702120ea5,2007
53e998e1b7602d9702120cf6,1989
53e998e1b7602d9702120cff,2005
53e998e1b7602d9702120f75,2005
53e998e1b7602d9702120800,1993
53e998e1b7602d970212082d,2007
53e998e1b7602d9702120841,2010
53e998e1b7602d9702120db3,2013
53e998e1b7602d97021208de,1989
53e998e1b7602d9702120dbe,1999
53e998e1b7602d9702120fc3,2007
53e998e1b7602d9702120dce,2008
53e998e1b7602d9702120fca,2006
53e998e1b7602d97021208fb,2005
53e998e1b7602d9702120dd5,2013
53e998e1b7602d9702120905,2002
53e998e1b7602d9702120de0,2012
53e998e1b7602d9702120def,2009
53e998e1b7602d9702120e01,2007
53e998e1b7602d9702120e04,2005
53e998e1b7602d9702120ff4,1993
53e998e1b7602d9702120924,2010
53e998e1b7602d9702121003,2013
53e998e1b7602d9702120e41,2013
53e998e1b7602d970212100a,1998
53e998e1b7602d9702120ea7,2011
53e998e1b7602d9702121011,2011
53e998e1b7602d9702121013,2010
53e998e1b7602d9702120eb0,2012
53e998e1b7602d9702120937,2008
53e998e1b7602d9702120eb2,1992
53e998e1b7602d970212101b,2008
53e998e1b7602d9702120ec1,2009
53e998e1b7602d9702120ec5,2011
53e998e1b7602d97021209a4,2003
53e998e1b7602d9702120ece,1992
53e998e1b7602d9702121035,2006
53e998e1b7602d97021209b5,2013
53e998e1b7602d9702121043,2009
53e998e1b7602d9702121046,2006
53e998e1b7602d9702121055,2005
53e998e1b7602d9702121059,2001
53e998e1b7602d97021209ce,2010
53e998e1b7602d9702121067,2012
53e998e1b7602d9702120f06,2011
53e998e1b7602d9702120f10,2008
53e998e1b7602d9702121084,2012
53e998e1b7602d97021209f7,2011
53e998e1b7602d97021209f9,2008
53e998e1b7602d970212108e,1982
53e998e1b7602d9702121094,2013
53e998e1b7602d9702120f35,2013
53e998e1b7602d97021210a0,2011
53e998e1b7602d9702120f3d,2003
53e998e1b7602d9702120a95,2008
53e998e1b7602d9702120f49,1989
53e998e1b7602d9702120f4f,2006
53e998e1b7602d97021210c5,1993
53e998e1b7602d9702120b96,1999
53e998e1b7602d970212103b,2003
53e998e1b7602d97021210e0,2002
53e998e1b7602d970212110d,2011
53e998e1b7602d9702121120,2011
53e998e1b7602d970212114a,1998
53e998e1b7602d9702121154,1998
53e998e1b7602d9702121172,2012
53e998e1b7602d970212117f,2006
53e998e1b7602d970212119c,2001
53e998e1b7602d97021211a2,2008
53e998e1b7602d97021211b7,1981
53e998e1b7602d97021211c0,2007
53e998e1b7602d97021211ef,2004
53e998e1b7602d97021211f1,1996
53e998e1b7602d97021211f5,2014
53e998e1b7602d9702121210,2009
53e998e1b7602d9702121222,2005
53e998e1b7602d970212122a,2012
53e998e1b7602d970212123d,2001
53e998e1b7602d9702121260,1978
53e998e1b7602d970212126d,2011
53e998e1b7602d9702121274,2013
53e998e1b7602d9702121280,2007
53e998e1b7602d9702121291,2007
53e998e1b7602d97021212ec,2000
53e998e1b7602d97021212f9,1991
53e998e1b7602d9702121300,2012
53e998e1b7602d970212130e,1991
53e998e1b7602d9702121360,1995
53e998e1b7602d9702121363,2007
53e998e1b7602d9702121367,1995
53e998e1b7602d9702121376,2013
53e998e1b7602d9702121391,1999
53e998e1b7602d97021213a2,1996
53e998e1b7602d97021213a9,2012
53e998e1b7602d97021213ab,2009
53e998e1b7602d97021213b3,2008
53e998e1b7602d97021213bc,2012
53e998e1b7602d97021213e0,2010
53e998e1b7602d97021213ec,2005
53e998e1b7602d970212141b,2010
53e998e1b7602d970212141d,2014
53e998e1b7602d9702121429,2010
53e998e1b7602d9702121432,2013
53e998e1b7602d970212144f,2011
53e998e1b7602d9702121459,2013
53e998e1b7602d970212145d,2007
53e998e1b7602d970212146d,2007
53e998e1b7602d9702121471,1994
53e998e1b7602d970212147e,2007
53e998e1b7602d9702121482,2013
53e998e1b7602d9702121499,2009
53e998e1b7602d97021214ae,2005
53e998e1b7602d97021214b4,1992
53e998e1b7602d97021214c2,2014
53e998e1b7602d97021214ec,1997
53e998e1b7602d970212160b,2013
53e998e1b7602d9702121527,2005
53e998e1b7602d9702121611,1992
53e998e1b7602d970212161c,2008
53e998e1b7602d9702121589,2002
53e998e1b7602d97021216a9,2005
53e998e1b7602d9702121536,2002
53e998e1b7602d97021216ac,1993
53e998e1b7602d970212162c,2009
53e998e1b7602d97021216b2,2012
53e998e1b7602d97021215a4,2009
53e998e1b7602d97021216e3,2006
53e998e1b7602d9702121672,2011
53e998e1b7602d970212155b,2004
53e998e1b7602d97021215d4,2003
53e998e1b7602d970212155d,2013
53e998e1b7602d97021216ed,2006
53e998e1b7602d9702121560,2005
53e998e1b7602d970212167e,1997
53e998e1b7602d97021215e9,2011
53e998e1b7602d9702121569,2007
53e998e1b7602d970212170b,2006
53e998e1b7602d97021215fc,2005
53e998e1b7602d9702121604,2011
53e998e1b7602d970212172a,2011
53e998e1b7602d9702121647,2007
53e998e1b7602d970212169d,2013
53e998e1b7602d970212173f,2012
53e998e1b7602d9702121740,1984
53e998e1b7602d9702121741,2010
53e998e1b7602d9702121662,2004
53e998e1b7602d97021216d3,2005
53e998e1b7602d97021216da,2013
53e998e1b7602d970212172d,2009
53e998e1b7602d9702121729,2001
53e998e8b7602d97021217ef,2014
53e998e8b7602d97021217f2,2008
53e998e1b7602d97021217af,2006
53e998e8b7602d97021217fb,1986
53e998e1b7602d97021217c3,2012
53e998e8b7602d970212183d,2007
53e998e8b7602d97021218e8,2006
53e998e8b7602d9702121846,2011
53e998e8b7602d97021218ed,1998
53e998e8b7602d970212184f,2004
53e998e8b7602d97021217e0,2013
53e998e8b7602d97021218fd,1977
53e998e8b7602d9702121901,2008
53e998e8b7602d9702121855,2009
53e998e8b7602d9702121805,2011
53e998e8b7602d9702121958,2011
53e998e8b7602d970212195e,1974
53e998e8b7602d9702121811,2009
53e998e8b7602d9702121963,2002
53e998e8b7602d970212196c,2007
53e998e8b7602d97021219f1,1996
53e998e8b7602d97021219f8,2002
53e998e8b7602d9702121825,1964
53e998e8b7602d97021219f9,2002
53e998e8b7602d970212186b,2005
53e998e8b7602d970212186d,2014
53e998e8b7602d9702121870,2005
53e998e8b7602d9702121898,2007
53e998e8b7602d970212196a,2002
53e998e8b7602d97021218a0,2007
53e998e8b7602d9702121a7d,2007
53e998e8b7602d9702121998,2005
53e998e8b7602d9702121ace,2011
53e998e8b7602d9702121916,2001
53e998e8b7602d97021219a9,2000
53e998e8b7602d97021219be,1994
53e998e8b7602d9702121aec,2011
53e998e8b7602d97021219c4,2013
53e998e8b7602d9702121afb,2006
53e998e8b7602d970212193d,2013
53e998e8b7602d9702121a06,2008
53e998e8b7602d9702121a08,1988
53e998e8b7602d9702121a0a,2006
53e998e8b7602d97021219b4,2007
53e998e8b7602d9702121a30,2000
53e998e8b7602d9702121ac6,2003
53e998e8b7602d9702121a50,2004
53e998e8b7602d9702121b05,2013
53e998e8b7602d9702121c73,2011
53e998e8b7602d9702121c7a,2009
53e998e8b7602d9702121a86,1997
53e998e8b7602d9702121b49,2011
53e998e8b7602d9702121a8a,2013
53e998e8b7602d9702121b4e,1992
53e998e8b7602d9702121b50,2013
53e998e8b7602d9702121c8e,1997
53e998e8b7602d9702121b58,2010
53e998e8b7602d9702121a97,2013
53e998e8b7602d9702121cc1,2006
